respID,qID,altID,obsID,profileID,type,sector,official_rank,size_corrupt,official_use,act_alone,official_gender
1249,5,1,6245,356,Official takes bribes,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1249,5,2,6245,448,Official steals public resources,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1250,1,1,6246,1071,Official takes bribes,Parliament,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1250,1,2,6246,340,Official uses public resources to benefit own firm,Education,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1250,2,1,6247,1347,Official takes kickbacks,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1250,2,2,6247,1048,Official steals public resources,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1250,3,1,6248,178,Official steals public resources,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1250,3,2,6248,1199,Official gives corrupt favors to family members,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1250,4,1,6249,72,Official takes kickbacks,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1250,4,2,6249,791,Official takes bribes,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1250,5,1,6250,816,Official takes bribes,Education,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1250,5,2,6250,361,Official takes bribes,Healthcare,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1251,1,1,6251,363,Official steals public resources,Healthcare,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1251,1,2,6251,194,Official gives corrupt favors to family members,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1251,2,1,6252,1249,Official gives corrupt favors to family members,Courts,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1251,2,2,6252,1225,Official uses public resources to benefit own firm,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1251,3,1,6253,1346,Official takes bribes,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1251,3,2,6253,1022,Official takes kickbacks,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1251,4,1,6254,257,Official takes kickbacks,Courts,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1251,4,2,6254,211,Official takes bribes,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1251,5,1,6255,912,Official takes kickbacks,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1251,5,2,6255,38,Official steals public resources,Education,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1252,1,1,6256,485,Official uses public resources to benefit own firm,Healthcare,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1252,1,2,6256,759,Official gives corrupt favors to family members,Education,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1252,2,1,6257,774,Official gives corrupt favors to family members,Parliament,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1252,2,2,6257,961,Official takes bribes,Healthcare,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1252,3,1,6258,549,Official gives corrupt favors to family members,Education,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1252,3,2,6258,753,Official steals public resources,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1252,4,1,6259,1077,Official takes kickbacks,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1252,4,2,6259,124,Official gives corrupt favors to family members,Healthcare,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1252,5,1,6260,850,Official uses public resources to benefit own firm,Education,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1252,5,2,6260,512,Official takes kickbacks,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1253,1,1,6261,1218,Official steals public resources,Courts,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1253,1,2,6261,926,Official takes bribes,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1253,2,1,6262,910,Official uses public resources to benefit own firm,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1253,2,2,6262,53,Official steals public resources,Parliament,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1253,3,1,6263,783,Official steals public resources,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1253,3,2,6263,579,Official gives corrupt favors to family members,Education,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1253,4,1,6264,393,Official steals public resources,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1253,4,2,6264,403,Official steals public resources,Law enforcement,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1253,5,1,6265,524,Official gives corrupt favors to family members,Law enforcement,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1253,5,2,6265,188,Official steals public resources,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1254,1,1,6266,765,Official uses public resources to benefit own firm,Law enforcement,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1254,1,2,6266,247,Official takes kickbacks,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1254,2,1,6267,1227,Official takes kickbacks,Tax authority,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1254,2,2,6267,587,Official takes kickbacks,Courts,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1254,3,1,6268,282,Official takes kickbacks,Law enforcement,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1254,3,2,6268,825,Official uses public resources to benefit own firm,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1254,4,1,6269,550,Official uses public resources to benefit own firm,Education,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1254,4,2,6269,1436,Official takes bribes,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1254,5,1,6270,1230,Official uses public resources to benefit own firm,Tax authority,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1254,5,2,6270,155,Official uses public resources to benefit own firm,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1255,1,1,6271,864,Official gives corrupt favors to family members,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1255,1,2,6271,1230,Official uses public resources to benefit own firm,Tax authority,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1255,2,1,6272,110,Official uses public resources to benefit own firm,Courts,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1255,2,2,6272,1175,Official uses public resources to benefit own firm,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1255,3,1,6273,218,Official steals public resources,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1255,3,2,6273,288,Official steals public resources,Courts,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1255,4,1,6274,1075,Official uses public resources to benefit own firm,Parliament,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1255,4,2,6274,195,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1255,5,1,6275,1117,Official takes kickbacks,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1255,5,2,6275,336,Official takes bribes,Education,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1256,1,1,6276,180,Official uses public resources to benefit own firm,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1256,1,2,6276,287,Official takes kickbacks,Courts,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1256,2,1,6277,582,Official takes kickbacks,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1256,2,2,6277,862,Official takes kickbacks,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1256,3,1,6278,1267,Official takes kickbacks,Education,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1256,3,2,6278,433,Official steals public resources,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1256,4,1,6279,1334,Official gives corrupt favors to family members,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1256,4,2,6279,997,Official takes kickbacks,Education,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1256,5,1,6280,615,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
1256,5,2,6280,1081,Official takes bribes,Healthcare,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1257,1,1,6281,679,Official gives corrupt favors to family members,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
1257,1,2,6281,336,Official takes bribes,Education,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1257,2,1,6282,935,Official uses public resources to benefit own firm,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1257,2,2,6282,983,Official steals public resources,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1257,3,1,6283,877,Official takes kickbacks,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1257,3,2,6283,1222,Official takes kickbacks,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1257,4,1,6284,539,Official gives corrupt favors to family members,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1257,4,2,6284,248,Official steals public resources,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1257,5,1,6285,696,Official takes bribes,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
1257,5,2,6285,639,Official gives corrupt favors to family members,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
1258,1,1,6286,1116,Official takes bribes,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1258,1,2,6286,305,Official uses public resources to benefit own firm,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1258,2,1,6287,739,Official gives corrupt favors to family members,Courts,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1258,2,2,6287,210,Official uses public resources to benefit own firm,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1258,3,1,6288,261,Official takes bribes,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1258,3,2,6288,1418,Official steals public resources,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1258,4,1,6289,949,Official gives corrupt favors to family members,Courts,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1258,4,2,6289,208,Official steals public resources,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1258,5,1,6290,545,Official uses public resources to benefit own firm,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1258,5,2,6290,599,Official gives corrupt favors to family members,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1259,1,1,6291,937,Official takes kickbacks,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1259,1,2,6291,1148,Official steals public resources,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1259,2,1,6292,139,Official gives corrupt favors to family members,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1259,2,2,6292,951,Official takes bribes,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1259,3,1,6293,1289,Official gives corrupt favors to family members,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1259,3,2,6293,904,Official gives corrupt favors to family members,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1259,4,1,6294,1123,Official steals public resources,Law enforcement,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1259,4,2,6294,92,Official takes kickbacks,Healthcare,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1259,5,1,6295,794,Official gives corrupt favors to family members,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1259,5,2,6295,63,Official steals public resources,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1260,1,1,6296,289,Official gives corrupt favors to family members,Courts,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1260,1,2,6296,77,Official takes kickbacks,Courts,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1260,2,1,6297,836,Official takes bribes,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1260,2,2,6297,317,Official takes kickbacks,Courts,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1260,3,1,6298,944,Official gives corrupt favors to family members,Law enforcement,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1260,3,2,6298,91,Official takes bribes,Healthcare,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1260,4,1,6299,1210,Official uses public resources to benefit own firm,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1260,4,2,6299,1238,Official steals public resources,Education,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1260,5,1,6300,1027,Official takes kickbacks,Education,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1260,5,2,6300,1043,Official steals public resources,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1261,1,1,6301,7,Official takes kickbacks,Education,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1261,1,2,6301,1374,Official gives corrupt favors to family members,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1261,2,1,6302,1287,Official takes kickbacks,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1261,2,2,6302,1353,Official steals public resources,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1261,3,1,6303,750,Official uses public resources to benefit own firm,Tax authority,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1261,3,2,6303,1305,Official uses public resources to benefit own firm,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1261,4,1,6304,150,Official uses public resources to benefit own firm,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1261,4,2,6304,242,Official takes kickbacks,Healthcare,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1261,5,1,6305,1050,Official uses public resources to benefit own firm,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1261,5,2,6305,1183,Official steals public resources,Law enforcement,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1262,1,1,6306,1243,Official steals public resources,Law enforcement,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1262,1,2,6306,827,Official takes kickbacks,Courts,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1262,2,1,6307,50,Official uses public resources to benefit own firm,Courts,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1262,2,2,6307,1433,Official steals public resources,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1262,3,1,6308,1144,Official gives corrupt favors to family members,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1262,3,2,6308,796,Official takes bribes,Courts,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1262,4,1,6309,970,Official uses public resources to benefit own firm,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1262,4,2,6309,64,Official gives corrupt favors to family members,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1262,5,1,6310,1422,Official takes kickbacks,Law enforcement,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1262,5,2,6310,137,Official takes kickbacks,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1263,1,1,6311,591,Official takes bribes,Parliament,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1263,1,2,6311,1309,Official gives corrupt favors to family members,Courts,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1263,2,1,6312,455,Official uses public resources to benefit own firm,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1263,2,2,6312,1118,Official steals public resources,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1263,3,1,6313,407,Official takes kickbacks,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1263,3,2,6313,501,Official takes bribes,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1263,4,1,6314,1341,Official takes bribes,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1263,4,2,6314,687,Official takes kickbacks,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
1263,5,1,6315,1080,Official uses public resources to benefit own firm,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1263,5,2,6315,669,Official gives corrupt favors to family members,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
1264,1,1,6316,1026,Official takes bribes,Education,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1264,1,2,6316,972,Official takes kickbacks,Law enforcement,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1264,2,1,6317,1328,Official steals public resources,Education,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1264,2,2,6317,817,Official takes kickbacks,Education,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1264,3,1,6318,232,Official takes kickbacks,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1264,3,2,6318,1400,Official uses public resources to benefit own firm,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1264,4,1,6319,505,Official uses public resources to benefit own firm,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1264,4,2,6319,749,Official gives corrupt favors to family members,Tax authority,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1264,5,1,6320,208,Official steals public resources,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1264,5,2,6320,1331,Official takes bribes,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1265,1,1,6321,100,Official uses public resources to benefit own firm,Education,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1265,1,2,6321,385,Official uses public resources to benefit own firm,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1265,2,1,6322,265,Official uses public resources to benefit own firm,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1265,2,2,6322,848,Official steals public resources,Education,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1265,3,1,6323,579,Official gives corrupt favors to family members,Education,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1265,3,2,6323,818,Official steals public resources,Education,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1265,4,1,6324,1187,Official takes kickbacks,Courts,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1265,4,2,6324,1088,Official steals public resources,Education,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1265,5,1,6325,1149,Official gives corrupt favors to family members,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1265,5,2,6325,404,Official gives corrupt favors to family members,Law enforcement,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1266,1,1,6326,1223,Official steals public resources,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1266,1,2,6326,102,Official takes kickbacks,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1266,2,1,6327,110,Official uses public resources to benefit own firm,Courts,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1266,2,2,6327,216,Official takes bribes,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1266,3,1,6328,782,Official takes kickbacks,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1266,3,2,6328,375,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1266,4,1,6329,475,Official uses public resources to benefit own firm,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1266,4,2,6329,61,Official takes bribes,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1266,5,1,6330,555,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1266,5,2,6330,412,Official takes kickbacks,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1267,1,1,6331,91,Official takes bribes,Healthcare,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1267,1,2,6331,441,Official takes bribes,Parliament,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1267,2,1,6332,160,Official uses public resources to benefit own firm,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1267,2,2,6332,1066,Official takes bribes,Courts,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1267,3,1,6333,504,Official gives corrupt favors to family members,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1267,3,2,6333,1226,Official takes bribes,Tax authority,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1267,4,1,6334,135,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1267,4,2,6334,358,Official steals public resources,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1267,5,1,6335,970,Official uses public resources to benefit own firm,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1267,5,2,6335,1055,Official uses public resources to benefit own firm,Healthcare,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1268,1,1,6336,1024,Official gives corrupt favors to family members,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1268,1,2,6336,1364,Official gives corrupt favors to family members,Law enforcement,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1268,2,1,6337,358,Official steals public resources,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1268,2,2,6337,861,Official takes bribes,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1268,3,1,6338,129,Official gives corrupt favors to family members,Education,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1268,3,2,6338,898,Official steals public resources,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1268,4,1,6339,1335,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1268,4,2,6339,1055,Official uses public resources to benefit own firm,Healthcare,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1268,5,1,6340,740,Official uses public resources to benefit own firm,Courts,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
1268,5,2,6340,935,Official uses public resources to benefit own firm,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
1269,1,1,6341,404,Official gives corrupt favors to family members,Law enforcement,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1269,1,2,6341,38,Official steals public resources,Education,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1269,2,1,6342,692,Official takes kickbacks,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
1269,2,2,6342,550,Official uses public resources to benefit own firm,Education,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
